open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1690848000000,1855.40,1861.74,1854.27,1860.99,57546.530,1690851599999,106932619.33890,41037,34820.888,64708419.86312,0
1690851600000,1860.99,1863.99,1850.51,1852.00,81946.054,1690855199999,152170172.78335,68305,35805.984,66496298.52956,0
1690855200000,1851.99,1853.13,1808.47,1827.98,495419.593,1690858799999,905163872.86533,297085,220264.929,402248853.87166,0
1690858800000,1827.97,1828.65,1824.42,1825.62,84917.319,1690862399999,155082690.74995,77004,39792.602,72674126.67707,0
1690862400000,1825.63,1826.86,1820.41,1824.48,94938.880,1690865999999,173158221.30131,72509,48544.531,88541178.15371,0
1690866000000,1824.49,1829.27,1823.90,1829.00,49894.942,1690869599999,91128909.43698,42497,26404.867,48227551.30348,0
1690869600000,1829.01,1835.50,1827.04,1831.28,82858.659,1690873199999,151775454.44350,65345,42879.121,78543493.34768,0
1690873200000,1831.29,1833.90,1828.69,1833.19,62720.229,1690876799999,114863924.57134,46717,33239.157,60875782.44111,0
1690876800000,1833.18,1836.50,1831.96,1836.33,72014.637,1690880399999,132086950.99665,49134,34416.130,63128008.52518,0
1690880400000,1836.34,1836.50,1831.21,1831.87,51018.980,1690883999999,93536505.63402,39640,21341.979,39124664.60827,0
1690884000000,1831.88,1834.60,1830.92,1833.37,33493.119,1690887599999,61379171.94872,25471,16423.448,30099354.47323,0
1690887600000,1833.37,1834.25,1829.48,1830.01,39270.185,1690891199999,71926601.57915,35750,17152.181,31415500.70377,0
1690891200000,1830.02,1835.84,1826.50,1831.23,88756.819,1690894799999,162500987.80404,63588,42922.386,78597557.19712,0
1690894800000,1831.24,1835.46,1830.57,1832.77,60346.478,1690898399999,110621543.83397,45732,32567.464,59700565.09574,0
1690898400000,1832.76,1835.09,1825.50,1827.08,91665.926,1690901999999,167841782.38098,69334,42569.255,77954958.13978,0
1690902000000,1827.08,1836.05,1810.84,1834.24,280154.198,1690905599999,511575352.03105,173375,141890.471,259190737.33739,0
1690905600000,1834.24,1841.64,1828.71,1833.01,185219.712,1690909199999,339922929.63999,121176,90759.816,166580580.07255,0
1690909200000,1833.02,1837.26,1832.90,1836.61,59283.617,1690912799999,108806453.72695,46830,33086.139,60725124.30842,0
1690912800000,1836.61,1853.44,1836.61,1852.72,228091.079,1690916399999,420927452.69287,133035,135076.941,249322366.69317,0
1690916400000,1852.73,1857.38,1847.37,1850.51,150454.192,1690919999999,278641938.40673,117693,70224.190,130080315.42807,0
1690920000000,1850.51,1853.08,1847.29,1849.82,65756.414,1690923599999,121670125.97877,52201,29281.509,54185362.88420,0
1690923600000,1849.82,1852.00,1847.21,1849.26,48893.779,1690927199999,90448247.13330,48940,24643.893,45590773.35250,0
1690927200000,1849.27,1851.18,1846.22,1850.89,30274.813,1690930799999,55965149.26839,34539,15611.819,28859831.09980,0
1690930800000,1850.89,1875.87,1850.48,1873.05,362175.603,1690934399999,675635163.37426,231735,197331.320,368063801.65415,0
