open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1661990400000,1553.04,1560.78,1549.10,1559.91,52159.392,1661990699999,81121474.57329,30638,27072.800,42117027.73612,0
1661990700000,1559.90,1565.72,1559.08,1565.51,37587.673,1661990999999,58719360.83833,24005,22035.821,34424754.42902,0
1661991000000,1565.50,1566.21,1560.68,1562.52,26508.491,1661991299999,41442761.45401,18943,10890.445,17029075.48358,0
1661991300000,1562.53,1565.64,1558.16,1558.32,33467.318,1661991599999,52281067.05057,20153,12586.808,19665472.87653,0
1661991600000,1558.32,1560.27,1554.01,1554.01,24597.505,1661991899999,38307401.95947,17000,11823.063,18413074.94166,0
1661991900000,1554.01,1560.65,1552.59,1558.13,22987.215,1661992199999,35780381.91071,15766,13451.874,20936551.25935,0
1661992200000,1558.13,1561.90,1555.00,1555.30,20517.757,1661992499999,31993903.68806,15336,11531.675,17987546.07553,0
1661992500000,1555.31,1557.90,1544.76,1545.94,37660.024,1661992799999,58421753.05071,23794,14581.879,22630311.58350,0
1661992800000,1545.94,1546.88,1533.33,1534.23,107803.268,1661993099999,165947177.91127,55880,44239.825,68102860.20197,0
1661993100000,1534.24,1542.99,1533.06,1542.52,51362.042,1661993399999,79029413.09541,31846,31379.945,48282673.13561,0
1661993400000,1542.50,1547.87,1541.94,1545.35,39096.980,1661993699999,60388341.90613,25353,21540.690,33269868.75341,0
1661993700000,1545.35,1554.80,1544.30,1550.57,45755.584,1661993999999,70954422.60473,26741,27168.577,42128451.54081,0
1661994000000,1550.57,1559.36,1547.81,1559.21,40134.456,1661994299999,62354220.46054,27258,21701.276,33721048.93815,0
1661994300000,1559.21,1559.55,1554.79,1555.46,23372.010,1661994599999,36384227.57100,18515,10010.302,15584801.18808,0
1661994600000,1555.45,1555.54,1548.84,1548.84,35810.493,1661994899999,55592189.95516,21119,15596.161,24210299.40893,0
1661994900000,1548.85,1555.27,1548.70,1552.66,18842.592,1661995199999,29246580.27678,17134,10463.368,16240886.46737,0
1661995200000,1552.66,1553.82,1547.40,1551.92,24590.748,1661995499999,38138728.31420,17159,12494.208,19380741.28042,0
1661995500000,1551.92,1556.19,1551.24,1553.42,17295.723,1661995799999,26873650.73732,14207,8997.142,13982031.37459,0
1661995800000,1553.43,1556.15,1550.54,1552.97,13760.160,1661996099999,21377348.28574,13754,6197.472,9628899.44061,0
1661996100000,1552.95,1558.74,1551.54,1556.90,16249.070,1661996399999,25283213.96916,14063,9666.618,15042595.80192,0
1661996400000,1556.89,1563.44,1555.23,1561.31,32982.541,1661996699999,51453487.78683,21032,18363.935,28650266.84609,0
1661996700000,1561.31,1563.89,1558.08,1559.89,22164.939,1661996999999,34601736.32724,16861,11344.099,17709997.27912,0
1661997000000,1559.89,1562.63,1558.20,1559.72,12104.181,1661997299999,18885926.50000,11202,6696.613,10448643.64734,0
1661997300000,1559.71,1561.32,1558.21,1558.86,9622.185,1661997599999,15007300.39346,9105,4668.318,7280868.54811,0
1661997600000,1558.86,1564.49,1558.80,1563.48,14935.462,1661997899999,23320889.33287,13621,8149.280,12726553.12460,0
1661997900000,1563.49,1567.33,1563.11,1565.09,35394.414,1661998199999,55408143.99246,22163,22070.186,34551314.91365,0
1661998200000,1565.10,1573.82,1564.62,1569.67,33738.393,1661998499999,52962955.39495,22686,19762.153,31024862.37089,0
1661998500000,1569.67,1573.00,1567.03,1568.57,18975.690,1661998799999,29789590.52719,16238,8812.013,13836236.41576,0
1661998800000,1568.58,1570.36,1567.40,1570.03,11556.350,1661999099999,18131292.35116,10385,4874.926,7649199.41456,0
1661999100000,1570.02,1572.82,1569.20,1570.94,21744.659,1661999399999,34172532.10709,14031,9697.078,15237545.07135,0
1661999400000,1570.93,1572.51,1567.80,1568.33,12400.852,1661999699999,19472402.19609,11957,5135.785,8065788.44579,0
1661999700000,1568.34,1569.10,1561.19,1561.55,36688.540,1661999999999,57436390.99406,18820,13374.918,20938905.88954,0
1662000000000,1561.55,1563.76,1559.03,1560.45,31438.306,1662000299999,49090116.79724,18381,12063.070,18837426.53977,0
1662000300000,1560.46,1560.87,1552.25,1554.01,35907.793,1662000599999,55867548.20098,24450,14966.800,23283687.48619,0
1662000600000,1554.01,1554.90,1550.08,1554.02,25351.175,1662000899999,39364416.11352,18769,12618.414,19597116.42310,0
1662000900000,1554.02,1557.00,1553.10,1556.11,19956.735,1662001199999,31035201.23566,14420,11839.912,18414082.40110,0
1662001200000,1556.12,1558.20,1553.50,1553.51,16698.226,1662001499999,25979436.35420,13528,9396.682,14620685.59281,0
1662001500000,1553.51,1563.00,1553.50,1559.35,33121.192,1662001799999,51647273.38045,20306,19001.528,29629282.80834,0
1662001800000,1559.35,1560.00,1556.89,1557.10,9972.814,1662002099999,15545241.85784,9401,4814.991,7505605.88564,0
1662002100000,1557.13,1560.00,1554.61,1560.00,13214.330,1662002399999,20574496.12004,11381,7955.133,12386653.55953,0
