open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1709251200000,3343.16,3349.16,3342.18,3344.28,13856.579,1709251499999,46351938.83455,18799,7631.962,25528487.26652,0
1709251500000,3344.27,3354.00,3343.57,3352.67,6183.082,1709251799999,20714824.55429,10259,3313.959,11104169.54723,0
1709251800000,3352.67,3358.46,3352.67,3353.67,5271.752,1709252099999,17690832.68350,10341,2829.687,9496021.75617,0
1709252100000,3353.68,3389.00,3352.00,3372.20,42011.022,1709252399999,141805349.57178,36637,27272.257,92041020.73624,0
1709252400000,3372.19,3373.16,3366.45,3369.34,6652.702,1709252699999,22415820.00100,12774,3554.712,11976781.70547,0
1709252700000,3369.34,3377.25,3367.84,3373.49,9123.712,1709252999999,30770047.70002,17038,5581.763,18825586.72736,0
1709253000000,3373.49,3380.00,3369.34,3370.71,8872.739,1709253299999,29945918.32753,13753,4413.749,14898590.10952,0
1709253300000,3370.72,3375.46,3367.81,3372.01,5887.185,1709253599999,19845435.81304,11131,2674.383,9014898.81485,0
1709253600000,3372.02,3373.85,3368.75,3371.37,2832.354,1709253899999,9548218.14792,8539,1260.678,4249989.60210,0
1709253900000,3371.37,3378.92,3368.41,3378.22,6926.993,1709254199999,23366905.72994,12627,3981.105,13432537.75574,0
1709254200000,3378.22,3384.93,3377.15,3381.21,9763.926,1709254499999,33014861.54347,13597,5712.418,19315978.76358,0
1709254500000,3381.21,3384.38,3380.22,3383.00,4054.609,1709254799999,13713055.31566,9235,1735.769,5870273.68319,0
1709254800000,3383.01,3383.01,3374.60,3377.67,7156.304,1709255099999,24171232.36982,14701,2560.280,8647365.87722,0
1709255100000,3377.68,3378.69,3368.39,3372.00,9808.993,1709255399999,33086573.08095,15034,5028.737,16964128.92227,0
1709255400000,3371.99,3384.75,3371.16,3374.11,5650.624,1709255699999,19096819.23378,12101,2685.208,9077079.68933,0
1709255700000,3374.09,3378.96,3371.51,3378.96,3425.149,1709255999999,11558888.84385,8519,1559.284,5262312.50989,0
1709256000000,3378.98,3384.57,3378.98,3382.80,4106.672,1709256299999,13892999.07790,9861,2308.817,7810406.42672,0
1709256300000,3382.81,3385.59,3382.04,3382.58,3537.573,1709256599999,11972019.90414,7415,1620.875,5485757.01914,0
1709256600000,3382.57,3382.58,3371.61,3376.38,10323.136,1709256899999,34847271.28077,16592,3936.976,13286190.58183,0
1709256900000,3376.38,3384.14,3376.07,3383.61,4308.059,1709257199999,14563599.55933,9548,2278.044,7700960.69868,0
1709257200000,3383.62,3391.94,3383.61,3388.01,10258.781,1709257499999,34768652.40903,16665,5773.942,19569041.52042,0
