open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1761955200000,3846.42,3848.41,3828.80,3845.57,63750.818,1761958799999,244772474.63162,135764,32929.736,126426947.62661,0
1761958800000,3845.57,3858.99,3841.03,3842.41,46246.356,1761962399999,178002800.50717,103830,22937.982,88302236.96592,0
1761962400000,3842.41,3853.79,3834.47,3850.59,39198.459,1761965999999,150639176.13761,94829,20529.489,78898430.46600,0
1761966000000,3850.58,3863.27,3849.52,3860.00,47863.259,1761969599999,184554672.97524,109697,26538.081,102326670.00665,0
1761969600000,3860.00,3867.66,3853.41,3864.74,58496.840,1761973199999,225907494.35493,116315,28593.056,110429443.08120,0
1761973200000,3864.75,3865.85,3851.30,3853.96,36713.912,1761976799999,141693331.27998,80948,16714.303,64514239.95811,0
1761976800000,3853.97,3859.63,3851.33,3857.04,43977.980,1761980399999,169501827.68562,83629,24151.717,93088964.04367,0
1761980400000,3857.04,3866.02,3855.00,3859.28,31985.553,1761983999999,123484184.76050,74653,16249.859,62733860.50069,0
1761984000000,3859.29,3882.00,3859.00,3880.30,82369.964,1761987599999,318659710.85353,121344,47686.610,184490642.44946,0
1761987600000,3880.31,3881.16,3870.01,3873.89,56169.166,1761991199999,217683423.73508,95412,25629.651,99328177.38207,0
1761991200000,3873.89,3880.44,3870.43,3874.99,35886.868,1761994799999,139042237.47320,72444,18446.022,71473802.38026,0
1761994800000,3874.99,3879.49,3866.93,3876.08,35234.914,1761998399999,136478042.70166,70369,16521.662,63999722.53690,0
1761998400000,3876.08,3879.69,3873.62,3874.62,27652.907,1762001999999,107203193.48145,68851,14680.464,56914897.55072,0
1762002000000,3874.63,3877.55,3855.66,3868.61,62238.820,1762005599999,240654479.22640,116280,29895.431,115571642.44954,0
1762005600000,3868.62,3874.00,3856.53,3871.43,68484.615,1762009199999,264682468.33760,137330,34980.766,135193627.11680,0
1762009200000,3871.43,3901.36,3869.95,3893.01,144072.409,1762012799999,560207538.06183,234293,75932.921,295253306.61771,0
1762012800000,3893.02,3907.61,3883.79,3890.24,97218.713,1762016399999,378606693.20482,182306,47777.659,186080054.79145,0
1762016400000,3890.24,3892.56,3860.44,3864.19,122113.694,1762019999999,473045028.14181,180857,54160.193,209762444.38086,0
1762020000000,3864.20,3879.20,3862.24,3878.38,42935.913,1762023599999,166209688.21540,84130,25131.193,97283507.10839,0
1762023600000,3878.37,3879.39,3869.23,3878.34,19626.696,1762027199999,76059163.91835,50698,10120.166,39222148.57727,0
1762027200000,3878.33,3890.00,3877.05,3879.93,32333.718,1762030799999,125574398.40859,78876,15362.876,59666190.77177,0
1762030800000,3879.92,3883.00,3865.81,3865.82,26761.494,1762034399999,103710474.87066,57063,12062.014,46749115.00563,0
1762034400000,3865.81,3874.46,3862.44,3873.24,32831.639,1762037999999,126994474.21539,83420,16795.794,64969975.81326,0
1762038000000,3873.23,3875.90,3867.11,3872.14,16320.299,1762041599999,63182644.66633,44844,8002.292,30979004.44103,0
