open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1748736000000,2527.08,2527.98,2517.00,2519.73,58287.921,1748736899999,146987484.60649,53054,25003.177,63058960.62318,0
1748736900000,2519.72,2522.20,2514.28,2517.00,50261.678,1748737799999,126556138.78784,49428,23822.097,59992503.61941,0
1748737800000,2516.99,2521.07,2514.91,2521.07,20093.759,1748738699999,50604301.10368,32014,10850.305,27327802.97462,0
1748738700000,2521.06,2525.47,2520.01,2525.11,21623.665,1748739599999,54564014.96994,27458,13540.144,34168072.37112,0
1748739600000,2525.10,2528.41,2517.33,2527.25,21077.430,1748740499999,53164889.54965,26334,11056.310,27897385.37701,0
1748740500000,2527.25,2529.67,2517.36,2522.36,28261.063,1748741399999,71301085.21348,31854,13972.467,35250764.85082,0
1748741400000,2522.37,2525.00,2515.50,2516.06,22630.258,1748742299999,56993717.12085,29070,10989.700,27680525.22324,0
1748742300000,2516.06,2519.92,2488.52,2506.51,127466.165,1748743199999,319129591.85274,90766,44613.202,111695827.21603,0
1748743200000,2506.51,2506.63,2492.50,2496.09,57251.194,1748744099999,143076799.97658,69657,26393.526,65961660.56030,0
1748744100000,2496.10,2508.50,2495.92,2506.37,30560.428,1748744999999,76503467.31089,38177,16815.856,42093943.59558,0
1748745000000,2506.37,2511.79,2506.37,2509.11,24647.559,1748745899999,61861983.17415,28346,12724.952,31939239.75723,0
1748745900000,2509.11,2512.76,2504.71,2506.22,24015.010,1748746799999,60253646.84226,29657,11182.165,28061158.65627,0
1748746800000,2506.23,2507.79,2499.51,2500.46,23630.954,1748747699999,59145676.43788,32277,9906.855,24797290.26979,0
1748747700000,2500.45,2505.18,2491.03,2501.11,31582.714,1748748599999,78889705.42339,39194,15862.000,39630007.22164,0
1748748600000,2501.11,2510.95,2501.11,2508.81,22823.145,1748749499999,57227076.10278,30473,13174.557,33029875.62333,0
