open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1717200000000,3764.35,3769.80,3764.34,3768.92,5553.387,1717200299999,20923253.35805,10242,2812.634,10596259.42106,0
1717200300000,3768.92,3770.91,3764.17,3764.45,3784.733,1717200599999,14261354.75977,7939,1757.877,6624549.41967,0
1717200600000,3764.46,3767.15,3761.70,3763.56,2306.513,1717200899999,8681130.27197,6606,901.036,3391202.36104,0
1717200900000,3763.51,3763.51,3756.46,3758.37,3914.087,1717201199999,14714340.93102,9055,1588.390,5971863.51494,0
1717201200000,3758.37,3758.48,3754.91,3755.91,5185.067,1717201499999,19475071.50262,5642,2727.432,10242578.18400,0
1717201500000,3755.92,3762.04,3754.36,3762.03,2617.264,1717201799999,9835327.49628,5682,1668.432,6270767.88526,0
1717201800000,3762.04,3768.84,3762.04,3767.30,4377.428,1717202099999,16485944.37706,8304,2278.956,8582469.69500,0
1717202100000,3767.29,3767.29,3762.56,3765.94,1904.491,1717202399999,7170784.85015,4700,924.422,3480777.01991,0
1717202400000,3765.95,3769.18,3764.85,3765.93,1357.403,1717202699999,5113137.80270,4058,918.683,3460614.33367,0
1717202700000,3765.94,3767.78,3762.92,3763.72,3966.432,1717202999999,14936543.95495,7229,1661.871,6258247.95595,0
1717203000000,3763.73,3767.18,3763.72,3766.02,1780.465,1717203299999,6704664.61960,4555,1042.253,3924682.29456,0
1717203300000,3766.01,3766.64,3763.81,3766.49,2888.530,1717203599999,10874526.60892,5089,1025.993,3862707.81371,0
1717203600000,3766.55,3777.00,3766.55,3776.00,9099.136,1717203899999,34321925.09094,13114,6674.171,25174730.61995,0
1717203900000,3776.01,3778.81,3769.61,3774.06,13341.752,1717204199999,50353670.08183,13082,6815.939,25730597.06951,0
1717204200000,3774.07,3775.58,3771.78,3774.14,3514.358,1717204499999,13264376.03209,5379,1828.827,6902444.88302,0
1717204500000,3774.13,3775.37,3767.61,3767.67,3138.761,1717204799999,11839561.21766,4995,1374.622,5185750.05307,0
1717204800000,3767.68,3770.07,3760.78,3763.83,7116.117,1717205099999,26794793.55531,10678,2550.159,9601212.67815,0
1717205100000,3763.81,3768.80,3763.00,3768.80,1132.452,1717205399999,4265603.91092,3510,585.733,2206122.76162,0
1717205400000,3768.79,3768.79,3763.20,3763.20,1439.083,1717205699999,5420028.92039,4315,582.321,2193245.02182,0
1717205700000,3763.20,3766.76,3761.63,3762.96,1775.753,1717205999999,6683074.98599,5306,916.891,3450692.78370,0
1717206000000,3762.96,3766.31,3762.20,3766.31,1533.747,1717206299999,5773222.78464,5465,732.420,2756822.05282,0
1717206300000,3766.30,3769.59,3763.90,3765.18,5180.555,1717206599999,19513677.03860,7771,2567.775,9673635.87494,0
1717206600000,3765.18,3767.29,3764.00,3766.60,2433.608,1717206899999,9163095.34339,3454,962.924,3625980.62683,0
1717206900000,3766.60,3769.16,3765.87,3769.16,1077.354,1717207199999,4059094.67638,3148,804.121,3029701.94479,0
1717207200000,3769.15,3773.94,3768.62,3771.58,3310.953,1717207499999,12488608.60784,6311,2254.610,8503993.57079,0
1717207500000,3771.58,3776.50,3771.57,3773.84,2548.573,1717207799999,9618292.07327,6199,1738.488,6561103.66014,0
1717207800000,3773.84,3773.84,3770.80,3770.82,1059.019,1717208099999,3994209.80021,3915,421.913,1591245.47938,0
1717208100000,3770.83,3771.59,3767.72,3770.50,2019.807,1717208399999,7613810.49968,4438,940.025,3543688.21540,0
1717208400000,3770.50,3773.63,3769.66,3769.69,2185.539,1717208699999,8242834.02912,4042,982.564,3706092.73961,0
1717208700000,3769.70,3774.42,3769.70,3773.45,2835.669,1717208999999,10697835.64706,5853,2321.427,8758066.16909,0
1717209000000,3773.45,3782.60,3772.95,3775.50,5619.736,1717209299999,21234796.13394,9600,3849.637,14546775.89137,0
1717209300000,3775.51,3777.59,3775.25,3776.81,1968.488,1717209599999,7434084.19073,4253,1124.780,4247602.90069,0
1717209600000,3776.80,3777.37,3775.00,3776.49,1321.054,1717209899999,4988492.18299,3556,547.537,2067505.96757,0
1717209900000,3776.50,3777.75,3775.27,3776.60,1334.678,1717210199999,5040445.10921,3703,682.302,2576796.56323,0
1717210200000,3776.61,3779.40,3776.50,3777.62,1959.127,1717210499999,7401339.63483,4138,1188.732,4490681.13316,0
1717210500000,3777.62,3780.78,3776.76,3779.59,2207.041,1717210799999,8341235.92201,4234,1450.907,5483852.43798,0
1717210800000,3779.60,3783.00,3778.47,3781.28,3214.442,1717211099999,12153782.25916,7058,1659.739,6276094.33848,0
1717211100000,3781.29,3784.93,3781.28,3783.02,3179.647,1717211399999,12029608.39037,6521,2109.851,7982351.68236,0
1717211400000,3783.03,3783.41,3779.40,3781.32,2797.200,1717211699999,10577712.21392,5073,1414.369,5348817.44130,0
1717211700000,3781.32,3782.13,3776.90,3777.44,3243.080,1717211999999,12254312.77550,5805,1039.537,3927963.64548,0
1717212000000,3777.44,3780.00,3777.44,3778.54,3948.950,1717212299999,14922388.18799,5215,1397.984,5282484.98921,0
1717212300000,3778.54,3780.92,3778.30,3778.66,3027.798,1717212599999,11444777.20246,3806,2377.296,8986022.61413,0
1717212600000,3778.65,3780.81,3776.51,3780.05,3637.876,1717212899999,13744935.94671,4817,1992.099,7528004.21955,0
1717212900000,3780.05,3783.48,3778.50,3780.06,7592.571,1717213199999,28709838.23934,7169,3630.767,13729657.05029,0
1717213200000,3780.07,3783.72,3779.39,3782.90,1561.012,1717213499999,5904249.77954,3750,1044.105,3949023.10183,0
1717213500000,3782.90,3784.99,3778.56,3781.28,4704.039,1717213799999,17791306.81792,6816,1771.506,6701921.08396,0
1717213800000,3781.28,3783.14,3780.28,3781.96,2179.938,1717214099999,8243748.01353,3215,1595.949,6035429.96427,0
1717214100000,3781.96,3781.96,3778.10,3781.01,1303.037,1717214399999,4926129.32476,3271,659.314,2492550.59612,0
1717214400000,3781.01,3783.00,3778.23,3778.46,1773.624,1717214699999,6705236.13241,4852,793.073,2998333.01379,0
1717214700000,3778.47,3778.47,3774.08,3777.77,3969.800,1717214999999,14989169.43211,6527,1556.461,5877224.25627,0
1717215000000,3777.76,3777.77,3775.06,3776.33,1905.642,1717215299999,7195927.24397,4062,1033.952,3904251.00129,0
1717215300000,3776.34,3778.56,3773.02,3775.28,2642.115,1717215599999,9975741.01872,6354,1433.223,5411836.40532,0
1717215600000,3775.28,3777.73,3773.70,3777.08,1859.256,1717215899999,7019422.74511,3897,1081.377,4082664.20058,0
1717215900000,3777.08,3778.00,3776.05,3778.00,758.883,1717216199999,2866253.08125,2493,408.198,1541771.04035,0
1717216200000,3778.00,3781.66,3776.61,3781.40,2020.524,1717216499999,7637775.01604,4387,1413.999,5345000.96897,0
1717216500000,3781.42,3784.16,3780.40,3783.78,2968.752,1717216799999,11229887.65534,5836,2342.975,8863052.85011,0
1717216800000,3783.79,3784.45,3780.41,3781.14,3914.336,1717217099999,14805799.24711,5362,2095.849,7928636.24620,0
1717217100000,3781.14,3785.50,3780.98,3785.50,4393.505,1717217399999,16622644.52934,6799,2617.497,9903898.34327,0
1717217400000,3785.49,3787.60,3784.44,3787.13,8226.738,1717217699999,31147046.99415,9335,4800.533,18175451.22251,0
1717217700000,3787.13,3788.00,3784.77,3786.79,2398.299,1717217999999,9081178.88707,5087,1235.463,4678165.71029,0
1717218000000,3786.80,3788.43,3783.67,3783.67,2912.030,1717218299999,11024970.80609,5228,1267.229,4798019.39811,0
1717218300000,3783.67,3784.98,3780.53,3783.15,4994.564,1717218599999,18892917.93165,6173,1556.929,5889624.09764,0
1717218600000,3783.14,3788.53,3782.54,3788.53,2753.884,1717218899999,10422764.63505,5401,1320.967,5000175.07652,0
1717218900000,3788.55,3790.58,3786.00,3787.42,3923.014,1717219199999,14863388.20601,6936,1809.375,6855697.89108,0
