open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1680307200000,1820.81,1821.98,1820.48,1820.69,6345.837,1680307499999,11556949.62125,4620,3666.918,6678338.28748,0
1680307500000,1820.68,1824.10,1820.58,1823.88,6530.547,1680307799999,11903225.27128,4473,5123.098,9338140.41518,0
1680307800000,1823.86,1824.03,1822.22,1823.72,2564.903,1680308099999,4676822.80597,3206,1215.933,2217181.58472,0
1680308100000,1823.73,1826.80,1823.48,1826.79,5609.004,1680308399999,10239545.10382,6261,3379.710,6170009.26192,0
1680308400000,1826.79,1827.00,1822.34,1823.18,9394.664,1680308699999,17140494.44853,7453,3959.664,7224557.16761,0
1680308700000,1823.18,1825.45,1822.90,1823.61,5231.206,1680308999999,9542252.64168,3946,2989.772,5453574.78981,0
1680309000000,1823.61,1824.17,1822.53,1822.64,3782.103,1680309299999,6895280.12161,3718,1395.425,2544168.66226,0
1680309300000,1822.64,1823.88,1821.63,1823.38,4134.908,1680309599999,7535569.39115,4181,2125.871,3874455.36270,0
1680309600000,1823.38,1823.38,1819.00,1820.77,10255.405,1680309899999,18669013.32639,8641,4506.220,8203059.16095,0
1680309900000,1820.77,1821.47,1819.33,1820.13,3886.503,1680310199999,7074112.34864,3865,1787.024,3252655.25141,0
1680310200000,1820.12,1821.18,1820.12,1820.93,2044.844,1680310499999,3723382.50440,2336,1082.666,1971312.95553,0
1680310500000,1820.94,1822.42,1820.93,1822.42,2837.309,1680310799999,5169328.78240,2834,2026.272,3691643.98659,0
1680310800000,1822.42,1823.70,1822.00,1822.49,4646.305,1680311099999,8469312.61025,4945,2461.769,4487461.31863,0
1680311100000,1822.49,1822.50,1820.76,1821.19,3432.186,1680311399999,6251311.23385,3610,1577.974,2873936.97586,0
1680311400000,1821.19,1823.91,1821.00,1823.11,6021.498,1680311699999,10974754.94040,4909,3484.819,6351416.17786,0
1680311700000,1823.11,1824.00,1822.79,1824.00,2445.412,1680311999999,4458994.13437,3391,1502.693,2740035.43051,0
1680312000000,1824.00,1825.00,1823.08,1824.99,2961.488,1680312299999,5402303.89680,3451,1896.597,3459853.02251,0
1680312300000,1824.99,1825.00,1823.83,1824.45,3130.457,1680312599999,5711490.01702,3254,1441.871,2630742.71553,0
