open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1751500800000,2569.37,2579.17,2562.20,2572.92,194552.214,1751504399999,500183178.15581,193414,100795.179,259177409.98698,0
1751504400000,2572.93,2586.15,2564.82,2579.39,145477.166,1751507999999,374982175.48541,131404,81663.593,210492960.87141,0
1751508000000,2579.40,2579.90,2555.25,2566.54,164642.928,1751511599999,422184744.75583,152733,76296.640,195606729.72387,0
1751511600000,2566.53,2571.28,2558.94,2560.22,99654.503,1751515199999,255627222.89025,104075,47928.418,122968917.47839,0
1751515200000,2560.21,2572.25,2558.27,2565.79,92460.729,1751518799999,237224321.82529,97103,52023.375,133484885.69910,0
1751518800000,2565.79,2600.65,2565.02,2588.30,328325.731,1751522399999,848731068.18123,219915,194870.796,503692281.37024,0
1751522400000,2588.31,2602.31,2584.28,2598.05,142059.002,1751525999999,368690499.06748,150242,74280.326,192790650.40042,0
1751526000000,2598.05,2604.84,2588.23,2599.24,143946.690,1751529599999,373664242.69519,133752,69774.392,181167520.33621,0
1751529600000,2599.24,2607.39,2585.98,2586.99,154559.423,1751533199999,401266897.32165,128257,68635.029,178249554.08596,0
1751533200000,2586.99,2616.00,2585.33,2597.70,361579.358,1751536799999,940851664.20704,263204,183423.063,477281901.39951,0
1751536800000,2597.70,2600.82,2582.21,2596.99,178391.089,1751540399999,462387519.41931,151955,86884.474,225226605.80674,0
1751540400000,2596.99,2597.52,2580.24,2596.25,142002.977,1751543999999,367928550.47509,114937,75943.708,196796037.18338,0
1751544000000,2596.25,2614.79,2563.77,2587.86,647639.470,1751547599999,1673545867.65485,407504,318062.567,822060024.09237,0
1751547600000,2587.85,2635.00,2585.20,2623.76,709883.608,1751551199999,1856336705.27548,495557,392382.847,1026293131.05175,0
1751551200000,2623.75,2631.30,2582.23,2593.96,471848.433,1751554799999,1229608448.12470,385809,218442.289,569240678.55170,0
1751554800000,2593.96,2597.00,2564.34,2569.14,379991.885,1751558399999,979602036.65795,294097,180477.232,465352373.79284,0
1751558400000,2569.14,2580.65,2563.75,2570.54,280791.707,1751561999999,722304337.26950,242883,154687.518,397954367.70535,0
1751562000000,2570.55,2579.54,2570.42,2576.02,107915.761,1751565599999,277843897.95167,107792,57122.199,147075759.10907,0
1751565600000,2576.03,2586.24,2572.88,2584.16,116889.635,1751569199999,301695627.98131,121471,60093.174,155122793.91607,0
1751569200000,2584.15,2591.31,2580.53,2584.63,95163.571,1751572799999,246175662.61201,100138,51277.463,132664976.61312,0
1751572800000,2584.63,2598.01,2584.10,2597.81,86817.689,1751576399999,225083998.10932,83344,48941.427,126898481.28179,0
1751576400000,2597.81,2602.76,2588.02,2594.33,93105.744,1751579999999,241639469.79125,95967,43599.056,113180760.49460,0
1751580000000,2594.33,2600.58,2589.16,2592.55,70110.352,1751583599999,181852451.71407,80874,34595.453,89738812.52643,0
1751583600000,2592.56,2596.88,2584.38,2590.17,60947.579,1751587199999,157776568.66867,69203,30856.291,79882149.92856,0
