1598918400000,434.03,435.50,433.08,433.35,11849.692,1598918699999,5145331.38715,2966,6136.290,2665088.61550,0
1598918700000,433.35,433.35,431.10,431.81,14172.043,1598918999999,6126970.41431,4977,6161.657,2664258.66609,0
1598919000000,431.81,432.79,431.52,432.52,5039.237,1598919299999,2177830.78508,2021,2689.292,1162561.16859,0
1598919300000,432.52,432.91,431.46,431.61,5787.365,1598919599999,2500520.14727,2031,2316.774,1001090.58616,0
1598919600000,431.61,431.84,429.25,430.44,21184.176,1598919899999,9117388.41075,6331,8431.628,3628634.46207,0
1598919900000,430.46,431.86,430.06,431.76,7952.510,1598920199999,3429421.37676,2846,5043.882,2174994.18520,0
1598920200000,431.75,432.44,431.00,432.01,7676.972,1598920499999,3315252.28438,1992,3771.794,1629043.41784,0
1598920500000,432.05,433.21,431.73,432.87,7671.873,1598920799999,3319289.71409,1959,5432.038,2350663.14183,0
1598920800000,432.90,433.50,432.35,433.03,5299.782,1598921099999,2294869.33046,2165,2814.697,1218690.02001,0
1598921100000,433.07,433.80,432.69,433.80,2830.129,1598921399999,1226174.20246,1295,1421.118,615887.31202,0
1598921400000,433.80,433.89,432.76,433.22,3354.482,1598921699999,1453494.57887,1274,1830.089,793017.44085,0
1598921700000,433.22,434.09,433.19,433.60,2804.849,1598921999999,1216520.58612,1183,1785.767,774526.37066,0
1598922000000,433.47,434.12,433.04,434.12,2702.973,1598922299999,1171498.67391,1227,1517.896,658001.30838,0
1598922300000,434.11,434.99,434.11,434.31,3766.570,1598922599999,1636551.76514,1796,2012.716,874584.69097,0
1598922600000,434.27,434.31,433.59,433.71,2271.851,1598922899999,985658.74821,1309,883.336,383203.26361,0
1598922900000,433.70,433.89,432.80,433.25,4296.848,1598923199999,1861383.62980,1425,1303.210,564505.03392,0
1598923200000,433.30,435.20,433.30,435.03,3521.393,1598923499999,1530032.23376,1935,2270.407,986455.17502,0
1598923500000,434.97,436.18,434.81,436.17,6927.951,1598923799999,3018951.61778,2255,3761.647,1639151.14325,0
1598923800000,436.17,436.23,435.07,435.79,4011.414,1598924099999,1747530.31335,1526,1560.438,679816.02853,0
1598924100000,435.72,435.92,435.03,435.37,3499.506,1598924399999,1524236.63569,1237,1708.021,743974.96357,0
1598924400000,435.36,435.85,435.28,435.55,2693.918,1598924699999,1173591.56748,1009,1576.558,686889.77488,0
1598924700000,435.56,436.98,435.19,436.59,6317.714,1598924999999,2756163.15234,1850,4644.853,2026300.75106,0
1598925000000,436.59,436.59,435.20,435.29,4488.550,1598925299999,1956802.43433,1383,1066.834,465060.57645,0
1598925300000,435.33,436.50,435.04,436.43,3138.943,1598925599999,1367620.84520,1249,1902.772,829100.14566,0
1598925600000,436.43,437.05,435.65,436.09,5838.731,1598925899999,2548562.54468,1734,3020.828,1318944.26284,0
1598925900000,436.09,436.67,435.88,436.17,2052.930,1598926199999,895601.02631,950,862.263,376184.26458,0
1598926200000,436.18,437.20,435.93,437.18,3665.592,1598926499999,1600195.93303,1437,2546.936,1111961.61592,0
1598926500000,437.18,437.63,435.86,435.88,5407.985,1598926799999,2362005.23279,1923,1990.239,869660.96405,0
