1617235200000,58810.99,59180.00,58799.23,59044.53,2589.573,1617236099999,152935850.86114,30207,1450.817,85671823.35779,0
1617236100000,59046.64,59109.27,58950.01,58990.93,1287.969,1617236999999,76025144.37282,15178,540.808,31923649.02163,0
1617237000000,58990.93,59143.89,58990.93,59115.18,918.481,1617237899999,54273954.64091,12498,438.944,25938852.76880,0
1617237900000,59115.18,59320.40,59084.89,59304.39,1975.311,1617238799999,116957479.32313,19304,1152.768,68258245.91842,0
1617238800000,59304.39,59409.96,59214.87,59318.38,1602.899,1617239699999,95068268.63287,18202,794.709,47136634.94174,0
1617239700000,59318.39,59406.91,59153.18,59232.24,1450.925,1617240599999,86023415.40134,15880,614.499,36445488.65430,0
1617240600000,59232.23,59277.72,59032.33,59093.19,1530.422,1617241499999,90513486.36703,16572,688.076,40699706.76948,0
1617241500000,59093.19,59320.85,59065.76,59237.53,1095.054,1617242399999,64865090.68436,14037,524.217,31051558.07630,0
1617242400000,59237.53,59399.00,59226.31,59255.33,1329.738,1617243299999,78875669.46086,14978,671.360,39823550.77545,0
1617243300000,59258.76,59427.21,59150.00,59175.00,1363.305,1617244199999,80821682.31620,16641,703.725,41727042.91316,0
1617244200000,59175.01,59307.84,59130.00,59197.37,983.199,1617245099999,58229508.20885,12579,472.042,27957378.96920,0
1617245100000,59197.38,59262.37,59151.99,59192.38,655.932,1617245999999,38842337.66805,9796,313.744,18579622.19867,0
1617246000000,59192.38,59199.99,59065.00,59155.62,1026.558,1617246899999,60702825.55948,13676,504.283,29819817.02057,0
1617246900000,59155.61,59270.33,59055.00,59094.26,974.981,1617247799999,57678002.77520,13044,471.533,27898789.47566,0
1617247800000,59094.27,59188.20,59072.34,59160.31,557.010,1617248699999,32934387.15336,9050,275.200,16272133.63313,0
1617248700000,59161.59,59231.36,59030.93,59219.99,1185.908,1617249599999,70108726.21605,13262,576.598,34095454.03232,0
1617249600000,59220.00,59273.49,59086.59,59215.38,1228.572,1617250499999,72723095.27160,14432,631.723,37399891.63007,0
1617250500000,59215.38,59325.00,59145.26,59179.71,1364.255,1617251399999,80826208.70033,15842,657.375,38948531.41088,0
1617251400000,59179.71,59234.93,59110.00,59130.07,977.695,1617252299999,57853680.41242,11802,427.263,25282801.00297,0
1617252300000,59130.07,59130.08,58700.00,58936.50,4193.551,1617253199999,246898825.98256,40560,1853.723,109124106.87670,0
1617253200000,58936.50,59046.05,58842.00,58876.01,1746.765,1617254099999,102948456.64086,19590,896.207,52824288.81904,0
1617254100000,58876.01,58960.48,58764.67,58939.97,1476.881,1617254999999,86927831.38586,17147,710.094,41800444.49103,0
1617255000000,58934.98,59070.00,58901.38,58961.26,1276.792,1617255899999,75305866.22369,15267,644.223,37997228.99398,0
1617255900000,58961.25,59027.48,58843.13,58867.56,1042.157,1617256799999,61387201.15251,13344,495.139,29167113.72700,0
1617256800000,58864.62,59050.00,58861.87,59035.02,920.657,1617257699999,54288357.67324,12653,513.215,30262948.51903,0
1617257700000,59033.01,59134.76,58938.68,59005.00,1316.704,1617258599999,77723842.93002,15763,639.951,37779311.27904,0
1617258600000,59005.01,59112.38,58942.26,59016.08,964.903,1617259499999,56954132.14862,11896,446.301,26346577.71973,0
1617259500000,59016.08,59079.68,58725.00,58824.92,1863.746,1617260399999,109742858.99021,20883,720.916,42454056.74369,0
1617260400000,58824.92,58834.61,58552.86,58745.01,3107.065,1617261299999,182365168.51886,31808,1401.340,82259236.10308,0
1617261300000,58745.01,59000.00,58744.43,58928.01,1995.527,1617262199999,117475552.05403,21155,1012.605,59615078.85593,0
1617262200000,58928.02,58982.15,58816.37,58840.82,1231.950,1617263099999,72557214.12158,13552,519.467,30597298.35673,0
1617263100000,58840.82,59000.00,58710.00,58880.94,2158.042,1617263999999,127030989.87634,22041,1029.988,60637035.91067,0
1617264000000,58880.95,59196.14,58874.86,59128.38,2751.086,1617264899999,162416823.94092,28928,1580.297,93308182.39703,0
1617264900000,59128.37,59592.22,59075.53,59420.29,5341.309,1617265799999,317186412.25861,54501,2929.885,174006441.05151,0
1617265800000,59420.28,59457.09,59230.00,59294.96,3113.431,1617266699999,184771851.54607,29400,1220.956,72480350.34258,0
1617266700000,59294.96,59350.00,58650.00,58923.91,6989.184,1617267599999,411690553.16717,65356,3365.105,198193633.90167,0
1617267600000,58923.90,59350.00,58894.34,59222.92,3543.661,1617268499999,209472998.91739,35629,1863.527,110158052.94154,0
1617268500000,59222.93,59259.54,59018.99,59085.15,2279.766,1617269399999,134798154.96679,22024,1055.708,62425910.15852,0
1617269400000,59085.16,59087.46,58858.67,58980.99,1973.342,1617270299999,116371005.79122,21450,905.477,53399932.09441,0
1617270300000,58980.99,59040.00,58800.00,58899.91,2125.008,1617271199999,125174770.66983,22764,1061.110,62511068.86944,0
1617271200000,58899.67,59063.67,58794.04,58875.92,1974.375,1617272099999,116343869.50554,21990,934.571,55087567.17638,0
1617272100000,58875.93,58875.94,58743.00,58795.71,2350.446,1617272999999,138220378.52718,25018,973.242,57240513.63196,0
1617273000000,58794.40,58895.38,58556.06,58813.47,3878.783,1617273899999,227754799.51118,40126,1644.016,96555221.60800,0
1617273900000,58813.51,58883.10,58588.66,58706.80,2624.841,1617274799999,154057002.26034,26438,1113.362,65356013.72116,0
1617274800000,58706.81,58709.26,58150.00,58484.03,7723.996,1617275699999,451313682.54914,72942,3065.021,179116477.68089,0
1617275700000,58484.03,58484.03,58200.00,58447.64,3326.434,1617276599999,194119963.64340,35711,1635.441,95449837.63457,0
1617276600000,58447.64,58647.88,58368.39,58637.00,2263.435,1617277499999,132489258.27931,25380,1253.322,73367090.51675,0
