1630454400000,47150.32,47392.56,46900.00,47074.01,7965.788,1630455299999,375596402.67436,61075,3737.661,176291570.72896,0
1630455300000,47074.00,47177.46,46970.00,47092.87,2952.450,1630456199999,138939819.86658,30169,1375.629,64740415.33607,0
1630456200000,47092.87,47105.98,46919.00,46968.94,2017.900,1630457099999,94812604.22351,21233,891.472,41887644.53346,0
1630457100000,46968.95,46968.95,46703.00,46795.29,6631.456,1630457999999,310560491.06040,48879,2680.620,125558800.46719,0
1630458000000,46795.30,46860.97,46571.04,46620.78,8568.364,1630458899999,400248967.78992,67340,3897.179,182113387.25069,0
1630458900000,46620.33,46714.16,46550.99,46698.26,4937.569,1630459799999,230172194.18342,40192,2647.066,123424873.56980,0
1630459800000,46693.65,46790.19,46591.06,46745.90,3119.922,1630460699999,145673714.41383,28752,1717.046,80188711.02107,0
1630460700000,46744.81,46914.81,46724.23,46891.19,3391.597,1630461599999,158860510.59095,30715,1877.566,87947348.85772,0
1630461600000,46891.18,46980.00,46803.98,46850.33,2517.731,1630462499999,118023576.11215,25818,1177.724,55216688.79955,0
1630462500000,46850.33,47051.40,46770.00,47043.46,2534.582,1630463399999,118919245.33321,25596,1560.310,73231793.42823,0
1630463400000,47043.47,47144.28,46981.29,47015.01,3425.840,1630464299999,161216957.57635,29879,1729.888,81416047.22023,0
1630464300000,47015.01,47030.07,46880.00,46918.66,1822.954,1630465199999,85570054.01379,19869,656.485,30817836.05974,0
1630465200000,46918.65,46965.86,46813.72,46935.53,2077.774,1630466099999,97403461.79802,20741,1172.249,54956554.02908,0
1630466100000,46936.44,46977.78,46775.28,46821.86,1841.147,1630466999999,86263871.65101,20684,789.894,37019327.20821,0
1630467000000,46821.85,46873.99,46730.00,46831.57,1831.875,1630467899999,85719165.54334,20493,865.078,40483425.98570,0
1630467900000,46831.58,47099.00,46826.16,47086.61,3014.484,1630468799999,141639569.77510,27365,1933.216,90832669.01657,0
1630468800000,47086.60,47300.00,47015.44,47281.99,3612.003,1630469699999,170350358.83394,34077,2107.858,99425005.31350,0
1630469700000,47281.98,47299.93,47145.00,47160.55,2340.028,1630470599999,110449352.63993,24194,880.120,41536828.81944,0
1630470600000,47160.56,47269.71,47048.74,47136.27,2799.243,1630471499999,131961562.72235,23785,1449.281,68333322.53600,0
1630471500000,47136.27,47205.00,47100.00,47191.77,1157.174,1630472399999,54556343.35053,15283,593.513,27984142.85857,0
1630472400000,47191.76,47374.46,47124.05,47362.38,2878.181,1630473299999,136032806.56902,29030,1615.207,76355019.32020,0
1630473300000,47362.39,47450.00,47217.98,47282.51,3787.735,1630474199999,179232813.13369,32168,1647.686,77970876.36470,0
1630474200000,47282.51,47500.00,47210.00,47426.32,4366.793,1630475099999,206914580.33452,34063,2566.350,121615722.59897,0
1630475100000,47426.31,47506.77,47380.70,47458.73,2628.776,1630475999999,124723393.90412,26697,1231.042,58413496.45398,0
1630476000000,47457.71,47500.00,47379.43,47414.81,2187.883,1630476899999,103749773.62734,24017,893.750,42385577.51171,0
1630476900000,47414.97,47414.97,47308.41,47337.41,1563.295,1630477799999,74015711.98276,21540,686.812,32518721.60342,0
1630477800000,47337.40,47356.05,47215.01,47312.63,2046.769,1630478699999,96766029.89162,23979,875.807,41405776.93857,0
1630478700000,47312.64,47487.24,47310.02,47340.10,3702.124,1630479599999,175502894.65806,29612,1809.082,85753403.30629,0
1630479600000,47340.10,47455.00,47324.77,47409.99,1314.700,1630480499999,62295439.58895,17521,703.799,33350410.10079,0
1630480500000,47410.00,47472.89,47322.80,47322.81,1703.528,1630481399999,80736002.63970,20361,897.452,42536268.34595,0
1630481400000,47322.81,47326.00,47145.13,47224.26,3076.851,1630482299999,145349237.71481,30181,1290.918,60986641.92154,0
1630482300000,47224.27,47267.96,47120.00,47214.00,1818.292,1630483199999,85829034.30251,21651,959.737,45311620.56448,0
1630483200000,47214.00,47387.94,47156.16,47339.00,2504.196,1630484099999,118438008.03388,26071,1334.591,63121803.76998,0
1630484100000,47339.00,47455.49,47251.00,47255.69,2195.045,1630484999999,103960818.09731,25916,901.142,42685453.78081,0
1630485000000,47255.67,47404.44,47188.16,47192.98,2134.897,1630485899999,100946818.37013,24121,978.358,46269573.54597,0
1630485900000,47192.44,47423.00,47190.02,47383.58,3847.602,1630486799999,182075723.06569,30154,2044.706,96752284.58680,0
1630486800000,47383.58,47617.20,47353.20,47471.74,4936.281,1630487699999,234440582.50241,42425,2882.934,136940734.26140,0
1630487700000,47471.73,47649.00,47451.36,47638.43,4821.711,1630488599999,229430852.77220,41875,2246.389,106908032.70375,0
1630488600000,47638.42,47687.03,47521.09,47613.15,3598.280,1630489499999,171318709.74352,37023,1730.470,82409499.83441,0
1630489500000,47613.14,47747.00,47544.03,47688.05,4294.497,1630490399999,204635247.24482,40088,2633.910,125516238.31293,0
1630490400000,47688.05,47750.00,47616.31,47732.00,3666.675,1630491299999,174876673.59107,34758,2072.916,98874263.94970,0
1630491300000,47732.00,47739.84,47660.83,47705.16,1928.860,1630492199999,92011887.62701,23257,750.218,35789280.21436,0
1630492200000,47705.16,47791.00,47684.23,47699.35,2439.452,1630493099999,116470715.54149,28340,1238.943,59160508.98594,0
1630493100000,47699.36,47708.95,47538.19,47552.81,3088.963,1630493999999,147046294.08281,33411,1239.383,58999114.01539,0
1630494000000,47552.81,47661.89,47549.46,47602.23,1630.629,1630494899999,77648713.91492,22376,899.327,42826741.16326,0
1630494900000,47602.23,47818.68,47600.00,47710.67,3149.494,1630495799999,150325339.59760,30873,1961.127,93615776.33811,0
1630495800000,47710.68,47749.50,47643.29,47660.46,1489.144,1630496699999,71030991.93596,20119,744.170,35499631.87963,0
1630496700000,47660.47,47790.00,47660.00,47745.00,1903.567,1630497599999,90880162.53941,22090,984.545,47004738.68589,0
1630497600000,47744.99,47857.35,47606.00,47698.32,5439.400,1630498499999,259699770.77628,49328,2977.214,142179387.60407,0
1630498500000,47698.32,47888.00,47698.32,47813.99,3808.592,1630499399999,182158536.97711,37536,2068.900,98952698.58088,0
1630499400000,47813.99,47860.00,47733.00,47748.30,2156.810,1630500299999,103080993.78542,24370,942.772,45064396.40866,0
1630500300000,47748.02,47800.00,47730.29,47740.33,1529.450,1630501199999,73060865.47078,18503,757.825,36203844.53122,0
1630501200000,47740.34,47829.62,47605.01,47629.99,3626.019,1630502099999,172972564.50673,36861,1460.551,69696812.82820,0
1630502100000,47629.99,47689.86,47349.44,47521.00,7957.320,1630502999999,378038021.52387,64391,3608.997,171485258.15797,0
1630503000000,47521.01,47674.43,47521.00,47561.54,2930.538,1630503899999,139508916.40385,30897,1701.891,81018878.58034,0
1630503900000,47561.53,47630.53,47466.04,47513.65,2059.842,1630504799999,97945878.42176,23552,931.651,44310015.63139,0
1630504800000,47515.76,47565.41,47410.00,47513.59,3116.151,1630505699999,147984339.44038,31269,1459.055,69298672.54052,0
1630505700000,47513.60,47640.11,47502.19,47590.00,2188.115,1630506599999,104130376.29170,24232,1244.466,59229074.60305,0
1630506600000,47590.00,47717.07,47431.26,47478.80,3552.424,1630507499999,168901289.09470,33385,1680.484,79930665.60338,0
1630507500000,47478.80,47478.81,47300.00,47320.78,4206.966,1630508399999,199383280.65966,39237,1799.691,85306025.50678,0
1630508400000,47320.78,47434.87,47319.84,47372.01,1952.205,1630509299999,92512326.25875,24576,1085.212,51426664.39702,0
1630509300000,47372.01,47473.97,47372.01,47415.28,1975.783,1630510199999,93709212.91208,21835,1088.147,51615792.22062,0
1630510200000,47411.53,47552.08,47365.00,47450.01,2397.648,1630511099999,113800187.21352,24516,1369.683,65016763.33090,0
1630511100000,47450.02,47563.25,47444.00,47527.69,2207.129,1630511999999,104858168.61748,21738,1107.612,52626100.72523,0
1630512000000,47527.69,47588.41,47505.43,47555.43,2164.872,1630512899999,102948033.03375,25065,1000.938,47600917.38113,0
1630512900000,47555.42,47643.00,47440.00,47494.42,3137.550,1630513799999,149132971.56450,30766,1485.153,70599072.79737,0
1630513800000,47494.42,48426.00,47481.72,48299.77,21554.479,1630514699999,1035999444.65185,173909,12679.855,609375414.51649,0
