open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1725148800000,2511.91,2511.91,2511.00,2511.43,563.490,1725148859999,1415114.17245,1009,264.950,665387.69379,0
1725148860000,2511.43,2511.67,2509.24,2509.75,2323.234,1725148919999,5831207.85926,1905,254.852,639729.55005,0
1725148920000,2509.75,2512.24,2509.75,2512.23,381.896,1725148979999,958925.20933,1050,301.785,757747.12945,0
1725148980000,2512.24,2512.29,2510.35,2510.35,418.019,1725149039999,1049779.48468,921,42.144,105833.78562,0
1725149040000,2510.35,2512.64,2510.35,2512.64,716.872,1725149099999,1800385.66854,911,645.987,1622389.03538,0
1725149100000,2512.64,2513.19,2511.83,2512.91,877.997,1725149159999,2206265.51232,1188,352.984,886965.39906,0
1725149160000,2512.91,2513.06,2512.23,2512.68,586.156,1725149219999,1472815.11518,834,316.437,795129.24315,0
1725149220000,2512.67,2514.08,2512.67,2514.00,428.268,1725149279999,1076593.89731,868,338.642,851280.53025,0
1725149280000,2514.00,2514.31,2513.52,2513.68,315.343,1725149339999,792768.79612,767,155.275,390358.24056,0
1725149340000,2513.67,2513.68,2513.00,2513.08,519.600,1725149399999,1305927.72320,565,48.946,123010.53302,0
1725149400000,2513.08,2514.35,2512.64,2514.05,412.478,1725149459999,1036830.77718,939,283.533,712702.87017,0
1725149460000,2514.06,2514.66,2513.47,2514.66,433.863,1725149519999,1090865.68174,696,356.358,896007.60794,0
1725149520000,2514.66,2514.66,2512.40,2512.97,950.092,1725149579999,2388010.55020,1168,153.060,384741.98434,0
1725149580000,2512.97,2514.37,2512.96,2514.37,117.223,1725149639999,294637.93872,441,106.501,267691.86598,0
1725149640000,2514.37,2514.37,2513.69,2513.96,232.812,1725149699999,585266.69445,357,161.794,406717.71824,0
1725149700000,2513.96,2514.38,2513.03,2513.36,354.225,1725149759999,890536.02896,648,65.062,163546.76142,0
1725149760000,2513.36,2514.97,2513.36,2513.89,655.587,1725149819999,1648321.16634,1076,303.180,762294.51137,0
1725149820000,2513.88,2514.16,2512.64,2513.39,390.250,1725149879999,980865.30615,843,229.757,577478.02619,0
1725149880000,2513.40,2513.88,2512.70,2513.17,108.561,1725149939999,272861.64970,456,63.780,160304.88703,0
1725149940000,2513.18,2513.60,2512.38,2512.38,96.647,1725149999999,242877.18653,520,28.327,71189.91742,0
1725150000000,2512.38,2512.77,2511.72,2511.72,234.130,1725150059999,588188.60988,592,124.165,311944.06426,0
1725150060000,2511.72,2511.72,2511.04,2511.47,221.989,1725150119999,557523.26630,639,53.674,134799.73102,0
1725150120000,2511.47,2511.75,2510.64,2510.65,260.834,1725150179999,654983.18730,580,55.596,139620.03010,0
1725150180000,2510.65,2511.18,2510.65,2511.00,220.820,1725150239999,554471.77099,467,152.031,381744.44298,0
1725150240000,2511.00,2511.00,2509.42,2509.42,967.715,1725150299999,2429085.43270,1111,286.908,720136.35279,0
1725150300000,2509.43,2510.04,2507.38,2507.99,1762.563,1725150359999,4421571.13049,2211,486.614,1220659.79385,0
1725150360000,2507.99,2508.51,2506.20,2507.61,1832.498,1725150419999,4594607.31955,2253,1096.666,2749714.78867,0
1725150420000,2507.62,2507.96,2506.24,2507.61,863.219,1725150479999,2164147.60533,1344,568.874,1426168.83969,0
1725150480000,2507.62,2508.16,2506.58,2506.58,904.559,1725150539999,2268333.46142,1529,553.749,1388662.87227,0
1725150540000,2506.58,2507.43,2506.43,2506.84,710.928,1725150599999,1782151.82578,1207,467.610,1172178.03401,0
1725150600000,2506.83,2507.93,2506.00,2506.36,642.999,1725150659999,1611891.34902,1484,195.758,490744.30432,0
1725150660000,2506.35,2506.38,2504.76,2505.09,1339.665,1725150719999,3356285.48129,1918,517.361,1296146.28317,0
1725150720000,2505.09,2506.72,2503.39,2506.72,1589.874,1725150779999,3982493.51855,2491,996.875,2497198.56376,0
1725150780000,2506.71,2506.88,2505.29,2505.47,547.555,1725150839999,1372179.79434,1046,133.380,334243.87070,0
1725150840000,2505.47,2507.70,2505.46,2507.19,618.240,1725150899999,1549820.16116,1326,441.408,1106484.78643,0
1725150900000,2507.20,2508.75,2507.19,2508.20,630.831,1725150959999,1582216.68941,1200,509.912,1278939.56323,0
1725150960000,2508.25,2509.66,2508.25,2508.88,338.859,1725151019999,850259.95081,992,239.782,601676.95400,0
1725151020000,2508.88,2509.32,2508.62,2509.32,218.175,1725151079999,547413.59828,674,172.714,433352.35603,0
1725151080000,2509.32,2509.47,2508.61,2508.82,280.705,1725151139999,704263.81077,631,153.379,384814.20519,0
1725151140000,2508.82,2509.18,2508.81,2508.81,174.497,1725151199999,437788.60287,452,125.553,314991.78939,0
1725151200000,2508.82,2509.92,2508.82,2509.91,391.591,1725151259999,982639.88192,906,325.909,817840.18540,0
1725151260000,2509.91,2510.38,2509.58,2510.17,508.358,1725151319999,1275954.24961,1134,368.924,925994.14616,0
1725151320000,2510.17,2510.17,2509.91,2510.15,396.939,1725151379999,996361.95577,354,297.593,746989.76150,0
1725151380000,2510.15,2511.00,2510.14,2510.99,358.608,1725151439999,900329.11572,805,344.332,864484.72473,0
1725151440000,2510.99,2511.00,2506.34,2506.41,1462.314,1725151499999,3668484.52947,2542,134.381,337061.96179,0
1725151500000,2506.41,2507.38,2506.07,2507.05,448.534,1725151559999,1124311.97206,1476,238.236,597174.70015,0
1725151560000,2507.06,2508.19,2506.63,2508.19,107.692,1725151619999,269995.64561,980,81.810,205109.09319,0
1725151620000,2508.19,2508.48,2507.36,2507.88,169.724,1725151679999,425657.34633,649,89.483,224418.79614,0
1725151680000,2507.87,2508.82,2507.78,2508.31,285.416,1725151739999,715960.23344,1031,232.370,582903.90983,0
1725151740000,2508.25,2508.78,2507.50,2507.51,117.941,1725151799999,295848.81253,462,44.344,111233.76523,0
1725151800000,2507.50,2508.99,2507.50,2508.64,220.258,1725151859999,552554.45342,865,163.218,409453.91588,0
1725151860000,2508.64,2509.66,2508.00,2509.66,371.888,1725151919999,933066.75120,955,332.548,834358.17806,0
1725151920000,2509.66,2509.66,2507.81,2507.84,567.249,1725151979999,1422913.40430,1093,112.267,281586.11666,0
1725151980000,2507.84,2508.16,2507.84,2508.02,152.709,1725152039999,382981.43913,398,96.858,242910.32318,0
1725152040000,2508.03,2508.67,2507.73,2508.19,235.744,1725152099999,591271.32993,507,75.947,190487.33570,0
1725152100000,2508.19,2509.00,2507.04,2507.04,396.916,1725152159999,995602.43851,812,274.213,687817.84521,0
