open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1675209600000,23119.50,23161.40,22988.00,23076.20,17113.147,1675213199999,394805633.81680,119104,8010.801,184821430.95270,0
1675213200000,23076.30,23177.70,23051.00,23118.70,11087.478,1675216799999,256265417.46930,82276,5692.086,131558348.05700,0
1675216800000,23118.70,23125.30,23073.60,23102.20,6215.444,1675220399999,143532052.73660,48526,3135.761,72414217.86840,0
1675220400000,23102.30,23130.10,23028.00,23127.30,6600.906,1675223999999,152381160.12900,52318,3540.298,81742294.67910,0
1675224000000,23127.40,23151.80,23101.80,23130.00,6644.816,1675227599999,153694384.62870,49963,3180.709,73571393.11660,0
1675227600000,23130.00,23160.40,23105.00,23113.40,6626.579,1675231199999,153315916.82750,48682,3084.374,71363083.67560,0
1675231200000,23113.40,23124.90,23045.70,23059.90,9296.545,1675234799999,214639545.64800,69628,4174.239,96385137.72380,0
1675234800000,23060.00,23110.60,23011.50,23071.00,10500.569,1675238399999,242169569.03340,74182,5364.636,123720158.18740,0
1675238400000,23070.90,23081.80,22933.80,22981.10,18037.462,1675241999999,414760740.14540,120825,8562.694,196898760.16580,0
1675242000000,22981.10,23015.40,22911.30,22992.30,11387.059,1675245599999,261643663.00660,82844,5768.243,132549391.62640,0
1675245600000,22992.30,23009.40,22940.00,22994.00,7260.358,1675249199999,166856859.47210,59415,3748.871,86161254.29890,0
1675249200000,22994.00,23100.00,22985.30,23076.10,13872.491,1675252799999,319871751.52400,86914,7414.836,170952017.39690,0
1675252800000,23076.10,23109.20,23046.00,23058.40,8245.023,1675256399999,190283062.88280,64909,3776.153,87151530.91860,0
1675256400000,23058.30,23143.60,23015.10,23082.40,17941.875,1675259999999,414341595.28660,118296,8863.303,204686830.73140,0
1675260000000,23082.50,23142.50,23029.40,23098.00,16613.275,1675263599999,383730623.67810,114522,8334.324,192514993.39830,0
1675263600000,23098.10,23114.80,22935.30,22975.70,28459.163,1675267199999,655090149.95580,178920,13504.304,310871748.11570,0
1675267200000,22975.60,23033.80,22907.50,23000.80,15057.754,1675270799999,346153080.60210,112862,7618.324,175158491.06710,0
1675270800000,23000.70,23041.10,22924.50,22989.10,12000.744,1675274399999,275873538.32430,95709,6055.370,139215369.39760,0
1675274400000,22989.20,23131.60,22940.10,23073.20,25687.718,1675277999999,592297830.85960,171177,13176.719,303818962.92940,0
1675278000000,23073.30,23495.00,22747.00,23379.90,162722.152,1675281599999,3765228089.13291,902265,82703.932,1914515235.08589,0
1675281600000,23379.80,23650.00,23320.00,23572.80,72262.626,1675285199999,1697792388.84820,465311,36710.479,862677058.38380,0
1675285200000,23572.70,23799.90,23529.00,23684.70,50865.832,1675288799999,1205346630.34070,329747,25874.648,613191246.50400,0
1675288800000,23684.80,23852.40,23655.10,23718.50,22461.894,1675292399999,533236232.50968,170522,11704.644,277930007.94938,0
1675292400000,23718.40,23789.70,23678.00,23730.00,14468.801,1675295999999,343418693.77150,113272,7213.442,171216987.02430,0
