1651363200000,37614.40,37785.60,37437.70,37660.70,15995.309,1651366799999,602168169.80532,180498,7816.301,294361383.65484,0
1651366800000,37660.70,38057.10,37350.00,37914.10,21282.478,1651370399999,802678148.87234,227169,10355.236,390839738.21017,0
1651370400000,37914.90,38030.00,37745.80,37798.60,9499.959,1651373999999,359968340.24527,101637,4789.181,181491936.70725,0
1651374000000,37798.60,38048.00,37785.00,38021.20,6274.018,1651377599999,238038216.51709,70805,3298.381,125139200.67219,0
1651377600000,38021.30,38037.00,37868.80,37930.00,4984.102,1651381199999,189151661.38207,65214,2103.935,79844471.06520,0
1651381200000,37930.00,38159.00,37895.80,38044.10,7204.451,1651384799999,274193704.65109,91021,3754.519,142883710.49829,0
1651384800000,38044.00,38135.60,37925.00,37935.40,4850.251,1651388399999,184406765.80990,58382,2430.168,92410602.36400,0
1651388400000,37935.40,37977.60,37880.00,37944.10,4096.481,1651391999999,155380394.90949,51326,2167.156,82205752.50800,0
1651392000000,37944.00,38039.00,37920.80,38016.40,3698.080,1651395599999,140512405.02570,56510,2050.400,77907449.63120,0
1651395600000,38016.50,38039.00,37834.20,37956.30,4782.881,1651399199999,181465548.95946,64818,2238.466,84936666.04526,0
1651399200000,37956.30,38084.90,37938.00,38015.40,4980.162,1651402799999,189346628.70762,70686,2754.881,104747913.50022,0
1651402800000,38015.40,38041.40,37889.10,37922.10,5231.830,1651406399999,198550640.41198,69085,2508.908,95216935.04540,0
1651406400000,37922.00,38017.50,37812.00,37959.20,6174.123,1651409999999,234097434.55103,76117,3093.204,117307323.40735,0
1651410000000,37959.20,38006.00,37899.00,37909.40,3788.042,1651413599999,143760237.52330,50784,1870.732,70996262.47360,0
1651413600000,37909.40,38015.00,37883.00,37975.00,6919.090,1651417199999,262604697.37750,68847,3715.012,141011000.27620,0
1651417200000,37975.00,38680.60,37959.90,38470.20,27092.136,1651420799999,1037191437.54703,237777,14945.159,572173605.87724,0
1651420800000,38470.40,38666.00,38363.00,38489.30,16526.482,1651424399999,636748602.82285,174929,8245.460,317721834.34684,0
1651424400000,38489.40,38576.50,38357.00,38380.00,7367.520,1651427999999,283284707.12805,84083,3857.642,148329707.55650,0
1651428000000,38380.00,38416.20,37891.80,37920.10,14904.775,1651431599999,568718914.37005,159429,6684.651,255155354.72230,0
1651431600000,37920.20,37995.10,37713.80,37790.00,15792.792,1651435199999,597571015.07885,163950,7600.452,287644036.72985,0
1651435200000,37789.90,38322.50,37625.00,38285.90,11295.672,1651438799999,428334450.59836,123350,6060.411,229928751.91427,0
1651438800000,38286.00,38415.70,38044.90,38327.10,13286.446,1651442399999,508254699.92054,149180,6579.430,251726478.75993,0
1651442400000,38327.10,38572.50,38193.60,38288.10,10067.968,1651445999999,386536717.52818,98197,5198.208,199586532.64598,0
1651446000000,38288.20,38600.00,38218.00,38440.50,10454.414,1651449599999,401747118.91750,127824,5372.690,206487995.18085,0
