1656633600000,19923.30,20926.40,19649.50,20288.90,126872.383,1656637199999,2567850142.34095,702855,66342.600,1343251953.79722,0
1656637200000,20289.00,20477.10,20250.10,20411.50,41191.896,1656640799999,838597524.59590,275075,21465.583,437077902.74830,0
1656640800000,20411.40,20554.70,20260.00,20292.40,29891.014,1656644399999,608970733.12350,212314,14278.219,290979827.41520,0
1656644400000,20292.50,20304.00,19670.50,19720.10,58748.410,1656647999999,1175417146.98679,343739,25591.421,512116547.82770,0
1656648000000,19720.60,19748.50,19350.80,19399.70,66550.155,1656651599999,1302600274.00412,415307,33149.453,649109449.51910,0
1656651600000,19399.80,19564.00,19303.00,19457.10,39124.518,1656655199999,760223699.79200,270627,20695.610,402231947.34450,0
1656655200000,19456.00,19482.30,19350.00,19390.80,21733.464,1656658799999,421834343.42460,171405,10937.313,212309558.21520,0
1656658800000,19390.80,19665.90,19323.70,19566.10,38155.859,1656662399999,744655172.77810,266185,20325.201,396631283.46440,0
1656662400000,19566.10,19794.80,19463.00,19515.90,40679.770,1656665999999,798287476.37986,257501,19679.161,386367757.91882,0
1656666000000,19515.90,19558.40,19358.70,19415.00,29498.610,1656669599999,574067281.04180,220983,14732.310,286733787.71870,0
1656669600000,19415.10,19490.00,18955.30,19062.50,52552.223,1656673199999,1009847409.23588,340841,23661.964,454862818.75080,0
1656673200000,19062.50,19220.00,18948.80,19180.00,34726.960,1656676799999,664134718.47678,255228,17861.165,341651803.49680,0
1656676800000,19179.90,19335.10,19115.10,19275.10,30615.091,1656680399999,588921645.29926,226084,15902.777,305997088.91986,0
1656680400000,19275.00,19666.00,19192.00,19440.40,62231.176,1656683999999,1208105972.87712,401770,31732.247,616242079.45312,0
1656684000000,19440.40,19527.70,19278.50,19400.10,42809.295,1656687599999,829698741.06230,306090,21684.341,420351714.41580,0
1656687600000,19400.10,19475.70,19188.40,19279.50,33800.067,1656691199999,653921412.62549,233593,16092.161,311468671.83830,0
1656691200000,19279.40,19462.50,19237.60,19334.90,26668.917,1656694799999,516344321.44250,185880,13643.116,264181687.69850,0
1656694800000,19334.70,19521.00,19310.80,19474.00,24490.121,1656698399999,475479678.69540,173422,12220.172,237337300.68000,0
1656698400000,19474.10,19535.00,19374.00,19425.00,16343.266,1656701999999,318128262.55130,132817,7524.448,146510361.28110,0
1656702000000,19425.10,19430.00,19263.60,19380.10,18798.670,1656705599999,363453041.95080,149739,9781.872,189118810.15610,0
1656705600000,19379.30,19686.80,19335.10,19424.80,33449.646,1656709199999,652804599.08230,236847,17273.985,337171142.02450,0
1656709200000,19424.80,19514.40,19323.50,19389.30,12396.800,1656712799999,240843225.34130,115478,5959.686,115805255.23480,0
1656712800000,19389.30,19410.60,19275.60,19292.00,13734.624,1656716399999,265855609.62810,113142,7038.307,136273640.48390,0
1656716400000,19292.00,19457.40,19207.60,19272.00,20336.428,1656719999999,393235354.31189,145376,10297.635,199174309.67530,0
