open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1667260800000,325.600,327.480,323.350,326.480,125808.67,1667264399999,40988720.50250,49033,57249.49,18652284.57140,0
1667264400000,326.480,330.600,326.050,329.730,118614.60,1667267999999,39021818.76990,44961,59582.11,19607126.67290,0
1667268000000,329.720,333.790,328.650,333.600,174187.95,1667271599999,57780899.23325,58964,100264.95,33262735.37685,0
1667271600000,333.600,334.250,329.470,329.490,124728.91,1667275199999,41342355.69480,47923,56981.59,18894661.83650,0
1667275200000,329.490,329.910,327.370,327.690,105703.89,1667278799999,34732934.64840,39907,55826.98,18345725.37510,0
1667278800000,327.700,328.190,326.000,326.340,67688.49,1667282399999,22139733.22752,28910,37013.34,12106519.54520,0
1667282400000,326.340,328.890,325.620,328.700,97352.79,1667285999999,31901092.72170,35740,56495.84,18515059.64120,0
1667286000000,328.710,329.250,326.610,326.870,59039.89,1667289599999,19350291.41810,24636,26048.08,8538609.07190,0
1667289600000,326.870,328.080,326.530,327.100,44675.21,1667293199999,14618106.75820,20671,24106.86,7887878.04000,0
1667293200000,327.100,328.050,325.410,326.110,104387.61,1667296799999,34097468.35810,36918,48120.27,15721131.60100,0
1667296800000,326.150,327.500,324.240,326.710,77935.78,1667300399999,25402299.24230,31536,37723.65,12298290.79680,0
1667300400000,326.740,327.050,322.420,323.450,114497.90,1667303999999,37132389.32920,44984,47702.39,15468504.10080,0
1667304000000,323.470,323.770,320.670,322.180,112571.23,1667307599999,36294520.22810,45730,59010.64,19030372.56050,0
1667307600000,322.170,323.080,318.300,319.360,157021.12,1667311199999,50383434.46819,63668,74078.93,23773370.67000,0
1667311200000,319.370,320.590,317.270,318.110,154697.41,1667314799999,49311965.43950,62809,74374.71,23710678.13320,0
1667314800000,318.110,320.210,316.880,319.160,80600.63,1667318399999,25688291.21550,33152,37072.84,11818892.69710,0
1667318400000,319.160,320.360,318.320,319.570,67201.52,1667321999999,21467669.91960,29248,30592.46,9772191.23220,0
1667322000000,319.570,324.740,319.330,324.240,101910.91,1667325599999,32871120.60880,41555,52314.86,16871718.13140,0
1667325600000,324.230,325.000,321.970,324.860,92884.40,1667329199999,30060536.50480,33337,40397.42,13080731.59880,0
1667329200000,324.860,325.000,323.570,324.410,33985.86,1667332799999,11024657.19240,18074,14967.60,4855184.57370,0
1667332800000,324.400,324.960,323.920,324.600,29590.17,1667336399999,9598683.24500,15413,14066.72,4563222.86440,0
1667336400000,324.600,326.260,322.680,323.410,34547.43,1667339999999,11224679.72360,19680,17349.04,5640114.78840,0
1667340000000,323.410,325.160,323.410,325.030,32880.34,1667343599999,10667103.75530,17903,15675.47,5085120.74550,0
1667343600000,325.020,325.900,323.660,323.670,41597.10,1667347199999,13517254.22220,21056,19746.05,6417818.61750,0
