open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1669852800000,1294.09,1295.32,1287.54,1293.36,77043.326,1669853699999,99545076.73988,43245,37769.841,48807209.96768,0
1669853700000,1293.36,1295.38,1289.05,1291.02,60852.389,1669854599999,78637782.76471,37919,27804.004,35937719.96506,0
1669854600000,1291.02,1292.17,1287.07,1288.16,52273.057,1669855499999,67383531.98758,34012,24703.828,31848096.10344,0
1669855500000,1288.17,1290.86,1285.54,1289.56,54308.040,1669856399999,69961040.29762,32463,27400.087,35304860.47994,0
1669856400000,1289.56,1289.97,1285.44,1287.26,48358.422,1669857299999,62273806.35903,27549,24237.763,31215499.98183,0
1669857300000,1287.26,1289.78,1282.00,1285.20,71306.981,1669858199999,91691824.47140,34319,34255.937,44064819.81027,0
1669858200000,1285.19,1287.22,1284.65,1285.95,29722.721,1669859099999,38218003.18053,21357,16420.963,21115316.50264,0
1669859100000,1285.96,1286.96,1284.47,1285.30,20868.344,1669859999999,26830848.86419,18210,10371.029,13335406.69375,0
1669860000000,1285.31,1288.42,1284.55,1288.16,29942.662,1669860899999,38526227.42575,21088,18943.288,24374326.61517,0
1669860900000,1288.16,1288.80,1284.59,1285.36,28498.444,1669861799999,36661692.58765,21726,12381.026,15928364.15829,0
1669861800000,1285.36,1286.08,1280.46,1284.20,46508.741,1669862699999,59683058.08459,26760,20307.133,26062512.03533,0
1669862700000,1284.19,1287.52,1283.76,1286.26,31691.715,1669863599999,40747384.24914,20852,20363.715,26181284.77494,0
1669863600000,1286.26,1289.80,1285.98,1288.68,53755.379,1669864499999,69259731.61845,27051,27148.342,34979098.25610,0
1669864500000,1288.69,1290.68,1286.87,1287.98,44135.141,1669865399999,56888431.58564,24322,20653.078,26624198.67918,0
1669865400000,1287.98,1288.40,1286.31,1287.08,23393.536,1669866299999,30117056.15476,16879,12355.493,15906495.34245,0
1669866300000,1287.09,1288.51,1286.03,1287.55,19657.254,1669867199999,25305969.99556,15354,10203.378,13136342.97476,0
1669867200000,1287.55,1288.98,1284.00,1288.73,38816.907,1669868099999,49962294.01974,21464,19266.224,24802880.58604,0
1669868100000,1288.72,1288.86,1285.55,1287.25,23968.848,1669868999999,30847720.29924,18008,10778.452,13871341.95223,0
1669869000000,1287.25,1287.50,1283.68,1285.67,31689.296,1669869899999,40730472.55158,19470,14924.043,19181983.71352,0
1669869900000,1285.67,1286.00,1281.63,1283.29,29339.859,1669870799999,37662218.59514,20516,12185.978,15643157.02324,0
1669870800000,1283.29,1285.88,1282.80,1285.75,21860.984,1669871699999,28075394.20963,18172,11527.761,14806003.64592,0
1669871700000,1285.75,1286.51,1283.55,1283.93,24414.825,1669872599999,31372253.07619,16322,9109.836,11707194.95274,0
1669872600000,1283.93,1284.79,1277.00,1279.99,80164.266,1669873499999,102661529.29738,41491,35169.999,45043517.92516,0
1669873500000,1280.00,1282.84,1275.00,1281.88,53918.882,1669874399999,68989674.98253,32395,25871.971,33116925.74950,0
1669874400000,1281.88,1283.46,1281.35,1282.60,28533.393,1669875299999,36596572.77048,19002,14323.019,18371353.34048,0
1669875300000,1282.60,1283.53,1282.14,1283.01,22980.330,1669876199999,29480053.51408,15928,12044.439,15451733.83316,0
1669876200000,1283.01,1284.30,1281.81,1284.17,25696.455,1669877099999,32968260.66569,18683,14060.346,18041660.46230,0
1669877100000,1284.17,1285.53,1283.26,1283.85,29816.062,1669877999999,38293058.32417,18062,15296.331,19646694.39921,0
1669878000000,1283.84,1284.27,1279.86,1281.71,31985.249,1669878899999,41004571.99851,19366,12312.043,15783865.77193,0
1669878900000,1281.72,1282.78,1279.78,1280.75,21957.628,1669879799999,28135980.78532,17596,10454.594,13397160.13119,0
1669879800000,1280.74,1282.47,1279.41,1282.12,22115.041,1669880699999,28330184.10879,17404,11973.970,15340026.57607,0
1669880700000,1282.12,1282.23,1277.93,1278.20,27622.943,1669881599999,35362812.10375,18442,10689.898,13686798.47697,0
