open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1727740800000,63309.00,63428.00,63305.00,63423.70,575.602,1727740859999,36477361.53830,6298,436.181,27643093.69260,0
1727740860000,63423.70,63491.10,63380.80,63380.80,640.452,1727740919999,40639782.75340,7423,406.306,25783980.56600,0
1727740920000,63380.80,63380.80,63290.80,63327.20,450.107,1727740979999,28507310.24670,5139,144.963,9179149.92350,0
1727740980000,63327.20,63330.30,63260.10,63317.30,346.579,1727741039999,21934043.55440,4685,234.797,14860408.25200,0
1727741040000,63317.20,63355.00,63315.20,63315.20,160.253,1727741099999,10149061.79550,2270,68.419,4332738.26780,0
1727741100000,63315.30,63360.50,63300.00,63300.50,237.423,1727741159999,15033902.47380,3305,134.579,8522124.96280,0
1727741160000,63300.60,63347.20,63300.50,63336.80,83.233,1727741219999,5270772.19830,1657,58.461,3702076.91550,0
1727741220000,63336.90,63371.40,63333.00,63371.40,99.441,1727741279999,6299747.81250,2224,58.565,3710255.89980,0
1727741280000,63371.40,63383.00,63333.00,63333.00,193.441,1727741339999,12256080.75220,2210,60.466,3831225.43870,0
1727741340000,63333.00,63338.40,63275.40,63317.00,144.165,1727741399999,9127216.52340,2794,93.489,5918741.47110,0
1727741400000,63317.00,63360.20,63233.00,63285.00,594.308,1727741459999,37616981.40900,5935,106.076,6714921.80660,0
1727741460000,63285.00,63295.90,63230.80,63234.20,244.059,1727741519999,15435898.88870,2748,88.451,5594004.56850,0
1727741520000,63234.10,63244.40,63200.00,63209.00,272.171,1727741579999,17207294.68240,3234,102.226,6463007.19560,0
1727741580000,63209.00,63223.20,63183.60,63190.40,321.008,1727741639999,20287182.65290,3644,170.966,10804397.85450,0
1727741640000,63190.40,63194.80,63140.10,63193.50,577.476,1727741699999,36476331.32670,5235,272.514,17212893.72630,0
1727741700000,63193.40,63193.50,63100.00,63107.50,439.713,1727741759999,27761765.94810,4775,167.602,10580940.35240,0
1727741760000,63107.40,63128.00,63077.10,63077.10,584.432,1727741819999,36878582.62430,3519,79.188,4997362.09910,0
1727741820000,63077.00,63180.00,63070.00,63178.40,214.045,1727741879999,13513476.34430,3606,162.149,10237818.23240,0
1727741880000,63178.50,63179.70,63092.90,63104.00,87.154,1727741939999,5501365.35710,2651,35.024,2210548.68640,0
1727741940000,63103.90,63104.00,63050.00,63075.50,238.355,1727741999999,15033498.01570,3183,89.714,5658433.15780,0
1727742000000,63075.40,63110.00,63050.20,63054.00,125.847,1727742059999,7938393.42020,2503,72.214,4555309.94640,0
1727742060000,63054.10,63059.70,63000.00,63000.00,401.340,1727742119999,25288691.63430,3658,112.889,7113463.25330,0
1727742120000,63000.00,63055.10,63000.00,63025.70,604.926,1727742179999,38112072.08060,3854,214.716,13528271.43260,0
1727742180000,63025.60,63090.60,63004.50,63070.80,270.539,1727742239999,17055917.78650,4327,148.307,9350608.80020,0
1727742240000,63070.70,63121.00,63049.60,63113.00,181.555,1727742299999,11454154.13620,3570,118.754,7492313.96340,0
1727742300000,63113.00,63261.00,63066.60,63235.20,505.394,1727742359999,31930808.02240,6601,315.191,19913318.24520,0
1727742360000,63235.20,63356.20,63228.80,63302.90,605.634,1727742419999,38339145.30480,7535,369.658,23398223.29720,0
