open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1677628800000,23129.70,23169.00,23120.30,23169.00,2153.736,1677629099999,49838835.90460,12297,1428.597,33060671.91230,0
1677629100000,23168.90,23169.50,23108.40,23108.50,1366.442,1677629399999,31618824.20840,9753,391.453,9058322.13090,0
1677629400000,23108.40,23158.80,23107.60,23151.30,1289.865,1677629699999,29837624.56640,11581,797.522,18448114.39750,0
1677629700000,23151.20,23174.00,23149.90,23174.00,967.817,1677629999999,22416214.74210,9342,503.255,11656840.31220,0
1677630000000,23173.90,23209.60,23163.40,23192.30,2125.170,1677630299999,49281897.42900,13557,1090.097,25280311.77750,0
1677630300000,23192.30,23193.60,23154.20,23158.10,858.456,1677630599999,19896287.15660,7724,274.636,6365438.20790,0
1677630600000,23158.00,23204.70,23156.40,23186.90,979.860,1677630899999,22717453.45830,9004,499.481,11579186.41320,0
1677630900000,23186.80,23194.00,23165.00,23175.80,651.477,1677631199999,15100422.83910,6989,306.847,7112421.79050,0
1677631200000,23175.80,23180.10,23128.80,23132.00,1475.281,1677631499999,34157169.42840,10224,515.221,11929222.56400,0
1677631500000,23131.90,23135.00,23080.00,23080.10,2512.526,1677631799999,58061359.62630,16419,840.325,19422939.60220,0
1677631800000,23080.10,23085.90,23008.40,23020.00,5582.797,1677632099999,128660041.56170,34995,2681.512,61800015.30050,0
1677632100000,23020.00,23105.30,23008.50,23090.30,3811.687,1677632399999,87898643.51020,26334,2272.618,52405365.81120,0
1677632400000,23090.20,23110.20,23063.20,23099.20,1779.561,1677632699999,41102685.22510,14870,872.093,20142703.43670,0
1677632700000,23099.30,23128.10,23086.00,23106.50,977.331,1677632999999,22589054.45640,9522,576.382,13321708.88780,0
1677633000000,23106.40,23153.30,23103.50,23153.20,1669.497,1677633299999,38629556.45080,12138,853.390,19745636.41210,0
1677633300000,23153.30,23156.60,23119.50,23123.60,1260.675,1677633599999,29170068.70420,10508,396.868,9184059.39830,0
1677633600000,23123.60,23137.20,23113.30,23130.80,691.474,1677633899999,15992734.17610,6965,302.514,6997017.97100,0
1677633900000,23130.70,23139.90,23119.90,23139.90,506.651,1677634199999,11718712.00830,4997,300.050,6940248.56770,0
1677634200000,23139.90,23260.00,23139.90,23255.10,6653.578,1677634499999,154450409.86720,35559,4453.601,103368983.34670,0
1677634500000,23255.10,23272.00,23201.60,23232.80,2239.745,1677634799999,52013574.34100,17219,982.921,22828457.77150,0
1677634800000,23232.80,23232.80,23201.90,23230.10,967.827,1677635099999,22469393.93900,9476,480.850,11162953.41330,0
1677635100000,23230.10,23240.00,23215.70,23235.10,867.579,1677635399999,20152861.63840,8307,443.912,10311899.40730,0
1677635400000,23235.00,23288.00,23228.10,23243.30,2109.105,1677635699999,49054362.79800,15158,1235.464,28734499.08320,0
1677635700000,23243.20,23255.20,23223.30,23236.30,1111.392,1677635999999,25825876.14830,9841,586.872,13637491.65980,0
1677636000000,23236.30,23253.30,23226.10,23226.70,743.201,1677636299999,17272547.94830,7251,322.287,7490426.55560,0
1677636300000,23226.60,23236.20,23225.00,23232.90,496.772,1677636599999,11540104.48210,4826,197.449,4586799.99110,0
1677636600000,23232.90,23252.80,23230.40,23246.80,655.281,1677636899999,15230459.30680,5575,308.289,7165187.40780,0
1677636900000,23246.80,23269.00,23246.80,23268.90,773.201,1677637199999,17984868.65050,5769,506.264,11775843.53240,0
1677637200000,23268.90,23275.90,23234.00,23234.00,1351.553,1677637499999,31433713.49470,8955,539.194,12541999.97250,0
1677637500000,23234.10,23259.90,23229.10,23233.70,853.595,1677637799999,19837399.39660,5588,321.114,7462809.45400,0
1677637800000,23233.70,23251.70,23221.70,23251.60,1063.211,1677638099999,24700117.16030,7222,476.519,11070721.16470,0
1677638100000,23251.70,23282.00,23251.70,23264.80,1169.704,1677638399999,27219278.66280,8851,648.150,15082304.10700,0
1677638400000,23264.90,23313.80,23262.60,23280.30,1517.641,1677638699999,35346324.00310,10880,995.715,23191617.40130,0
1677638700000,23280.40,23297.70,23278.40,23278.50,995.393,1677638999999,23179910.24270,7090,466.846,10871454.26680,0
1677639000000,23278.50,23299.00,23278.50,23291.60,721.355,1677639299999,16798534.44450,5725,399.628,9306168.90270,0
1677639300000,23291.60,23324.00,23287.80,23318.90,1328.770,1677639599999,30972419.20810,9821,833.953,19439528.07510,0
