open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1661990400000,20041.40,20108.60,19999.00,20103.60,4584.505,1661990699999,91953384.74200,24018,2522.635,50605002.54380,0
1661990700000,20103.50,20126.20,20080.10,20125.70,2088.559,1661990999999,41985087.86420,14082,1062.726,21365823.61210,0
1661991000000,20125.70,20125.80,20088.20,20099.40,1480.762,1661991299999,29768914.54890,10485,630.495,12675086.21490,0
1661991300000,20099.50,20122.50,20071.50,20071.70,1490.185,1661991599999,29947626.86640,11485,578.736,11631907.30520,0
1661991600000,20071.70,20086.50,20055.60,20057.20,1245.659,1661991899999,25001509.44700,9032,521.364,10464429.71160,0
1661991900000,20057.00,20109.30,20051.50,20089.70,1129.188,1661992199999,22677463.49140,8394,667.386,13402356.23230,0
1661992200000,20089.70,20112.70,20072.60,20075.10,944.994,1661992499999,18992242.70100,7845,418.269,8406723.26590,0
1661992500000,20075.00,20093.20,19990.60,20000.00,2090.301,1661992799999,41889609.97600,13525,659.482,13218877.84880,0
1661992800000,20000.00,20003.30,19910.00,19914.90,6823.986,1661993099999,136113971.35090,37352,2721.486,54282916.61180,0
1661993100000,19914.90,19997.70,19910.00,19990.00,3385.319,1661993399999,67549812.86740,20956,1864.721,37210238.03540,0
1661993400000,19990.10,20028.00,19978.00,20015.20,3144.095,1661993699999,62885465.63600,18300,1592.101,31842832.01370,0
1661993700000,20015.20,20080.00,20007.80,20057.20,2422.933,1661993999999,48582447.67290,17180,1450.101,29073768.76990,0
1661994000000,20057.20,20122.90,20044.70,20121.60,3085.144,1661994299999,61964769.12640,17786,1786.912,35890094.27710,0
1661994300000,20121.70,20121.70,20092.70,20098.20,1815.037,1661994599999,36494710.78090,11188,670.120,13474243.03480,0
1661994600000,20098.20,20098.20,20057.00,20059.60,1533.222,1661994899999,30793402.08830,9814,599.018,12031303.02020,0
1661994900000,20059.60,20115.00,20058.70,20099.70,1057.667,1661995199999,21256253.98550,8235,635.626,12774634.03350,0
